listing_class,cost,name,address,beds,baths,sqft,neighborhood,zipcode,property_link
3,"$2,725 ","Apartment for Rent, Chicago, IL",2342 W Bloomingdale Ave,2 Beds,2 ba,"1,250 sq ft",Bucktown,"2342 W Bloomingdale Ave Chicago, IL 60647",https://www.apartments.com/2342-w-bloomingdale-ave-chicago-il-unit-205/nxpff7m/
3,"$3,040 ","Apartment for Rent, Chicago, IL",2015 W McLean Ave,3 Beds,2 ba,"1,000 sq ft",Bucktown,"2015 W McLean Ave Chicago, IL 60647",https://www.apartments.com/2015-w-mclean-ave-chicago-il-unit-3f/pjfw4vv/
3,"$2,200 ","Apartment for Rent, Chicago, IL",2107 N Western Ave,2 Beds,1 ba,"1,400 sq ft",Bucktown,"2107 N Western Ave Chicago, IL 60647",https://www.apartments.com/2107-n-western-ave-chicago-il-unit-1r/2zty4rc/
3,"$2,500 ","Apartment for Rent, Chicago, IL",2145 W Webster Ave,2 Beds,1 ba,800 sq ft,Bucktown,"2145 W Webster Ave Chicago, IL 60647",https://www.apartments.com/2145-w-webster-ave-chicago-il-unit-1/kxynncc/
3,"$2,395 ","Condo for Rent, Chicago, IL",2151 N Bell Ave,3 Beds,2 ba,"1,600 sq ft",Bucktown,"2151 N Bell Ave Chicago, IL 60647",https://www.apartments.com/2151-n-bell-ave-chicago-il-unit-r02/n1n1q6n/
3,"$2,567 ","Apartment for Rent, Chicago, IL",1629 N Honore St,3 Beds,2 ba,"1,300 sq ft",Bucktown,"1629 N Honore St Chicago, IL 60622",https://www.apartments.com/1629-n-honore-st-chicago-il-unit-1/74jx97w/
3,"$2,000 ","Apartment for Rent, Chicago, IL",2165 Bell N Ave,2 Beds,2 ba,"1,200 sq ft",Bucktown,"2165 Bell N Ave Chicago, IL 60647",https://www.apartments.com/2165-bell-n-ave-chicago-il-unit-2/5jevnjm/
3,"$2,650 ","Condo for Rent, Chicago, IL",2131 N Leavitt St,3 Beds,2 ba,"1,600 sq ft",Bucktown,"2131 N Leavitt St Chicago, IL 60647",https://www.apartments.com/2131-n-leavitt-st-chicago-il-unit-03/3lmpxff/
3,"$2,900 ","Apartment for Rent, Chicago, IL",1629 N Honore St,3 Beds,2 ba,"1,500 sq ft",Bucktown,"1629 N Honore St Chicago, IL 60622",https://www.apartments.com/1629-n-honore-st-chicago-il-unit-g/hp4gt70/
3,"$1,700 ","Apartment for Rent, Chicago, IL",2325 W Fullerton Ave,3 Beds,1 ba,"1,000 sq ft",Bucktown,"2325 W Fullerton Ave Chicago, IL 60647",https://www.apartments.com/2325-w-fullerton-ave-chicago-il-unit-3/ckr8fff/
3,"$2,000 ","Apartment for Rent, Chicago, IL",2134 W Concord Pl,2 Beds,1 ba,"1,000 sq ft",Bucktown,"2134 W Concord Pl Chicago, IL 60647",https://www.apartments.com/2134-w-concord-pl-chicago-il-unit-3f/9n0kwt4/
3,"$3,400 ","Condo for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"1,250 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il-unit-e/8ss3110/
3,"$2,900 ","Condo for Rent, Chicago, IL",2044 N Winchester Ave,2 Beds,2.5 ba,"1,550 sq ft",Bucktown,"2044 N Winchester Ave Chicago, IL 60614",https://www.apartments.com/2044-n-winchester-ave-chicago-il-unit-2r/q322v0x/
3,"$2,525 ","Apartment for Rent, Chicago, IL",1857 W Dickens Ave,2 Beds,2 ba,"1,200 sq ft",Bucktown,"1857 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1857-w-dickens-ave-chicago-il-unit-2f/8b1ntm3/
3,"$2,350 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,200 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-2f/c2wm95g/
3,"$2,675 ","Townhome for Rent, Chicago, IL",2342 W Bloomingdale Ave,2 Beds,2 ba,"1,250 sq ft",Bucktown,"2342 W Bloomingdale Ave Chicago, IL 60647",https://www.apartments.com/2342-w-bloomingdale-ave-chicago-il/tlfckxc/
3,"$3,000 ","Townhome for Rent, Chicago, IL",2112 W North Ave,3 Beds,2 ba,,Bucktown,"2112 W North Ave Chicago, IL 60647",https://www.apartments.com/2112-w-north-ave-chicago-il/1m599p4/
3,"$1,490 ","Apartment for Rent, Chicago, IL",2235 W Charleston St,2 Beds,1 ba,980 sq ft,Bucktown,"2235 W Charleston St Chicago, IL 60647",https://www.apartments.com/2235-w-charleston-st-chicago-il-unit-1/9nm7zk7/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,900 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-1r/6qejjns/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,850 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3f/69zh2hs/
3,"$2,675 ","Condo for Rent, Chicago, IL",2342 W Bloomingdale Ave,2 Beds,2 ba,,Bucktown,"2342 W Bloomingdale Ave Chicago, IL 60647",https://www.apartments.com/2342-w-bloomingdale-ave-chicago-il-unit-205/tcw14j8/
3,"$3,495 ","Condo for Rent, Chicago, IL",2016 N Wood St,3 Beds,2 ba,,Bucktown,"2016 N Wood St Chicago, IL 60614",https://www.apartments.com/2016-n-wood-st-chicago-il-unit-3/fths38r/
3,"$3,250 ","Apartment for Rent, Chicago, IL",2207 N Western Ave,2 Beds,2 ba,"1,150 sq ft",Bucktown,"2207 N Western Ave Chicago, IL 60647",https://www.apartments.com/2207-n-western-ave-chicago-il-unit-2d/5q6getm/
3,"$3,450 ","Condo for Rent, Chicago, IL",1802 N Wolcott Ave,2 Beds,2 ba,,Bucktown,"1802 N Wolcott Ave Chicago, IL 60622",https://www.apartments.com/1802-n-wolcott-ave-chicago-il-unit-2/e8vkkyq/
3,"$3,500 ","Townhome for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"1,900 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il/lm7f08d/
3,"$2,850 ","Condo for Rent, Chicago, IL",1826 N Wood St,3 Beds,2.5 ba,,Bucktown,"1826 N Wood St Chicago, IL 60622",https://www.apartments.com/1826-n-wood-st-chicago-il-unit-chse-2/lpjbf4d/
3,"$1,895 ","Apartment for Rent, Chicago, IL",2047 N Hoyne Ave,1 Bed,1 ba,600 sq ft,Bucktown,"2047 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2047-n-hoyne-ave-chicago-il-unit-gs/4prtnpl/
3,"$2,195 ","Apartment for Rent, Chicago, IL",1734 N Wilmot Ave,2 Beds,1 ba,"1,600 sq ft",Bucktown,"1734 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1734-n-wilmot-ave-chicago-il-unit-one/dppbn5h/
3,"$2,567 ","Apartment for Rent, Chicago, IL",1629 N Honore St,3 Beds,2 ba,"9,999 sq ft",Bucktown,"1629 N Honore St Chicago, IL 60622",https://www.apartments.com/1629-n-honore-st-chicago-il-unit-1/92skcl5/
3,"$1,895 ","Apartment for Rent, Chicago, IL",2047 N Hoyne Ave,Studio,1 ba,350 sq ft,Bucktown,"2047 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2047-n-hoyne-ave-chicago-il-unit-gs/hnhslw0/
3,"$4,700 ","Apartment for Rent, Chicago, IL",2034 N Avondale,3 Beds,2.5 ba,"1,200 sq ft",Bucktown,"2034 N Avondale Chicago, IL 60614",https://www.apartments.com/2034-n-avondale-chicago-il-unit-1e/g3htd3y/
3,"$1,895 ","Apartment for Rent, Chicago, IL",2047 N Hoyne Ave,Studio,1 ba,900 sq ft,Bucktown,"2047 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2047-n-hoyne-ave-chicago-il-unit-gs/n1m28wq/
3,"$1,995 ","Apartment for Rent, Chicago, IL",2049 N Hoyne Ave,Studio,1 ba,800 sq ft,Bucktown,"2049 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2049-n-hoyne-ave-chicago-il-unit-1n/1qc4rz4/
3,"$2,813 ","Apartment for Rent, Chicago, IL",2111 N Elston Ave,2 Beds,2 ba,"1,056 sq ft",Bucktown,"2111 N Elston Ave Chicago, IL 60614",https://www.apartments.com/2111-n-elston-ave-chicago-il-unit-2/p9fynyr/
3,"$3,500 ","Townhome for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"2,000 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il/n5ejrsm/
3,"$4,000 ","Condo for Rent, Chicago, IL",2225 W Armitage Ave,3 Beds,2 ba,"1,800 sq ft",Bucktown,"2225 W Armitage Ave Chicago, IL 60647",https://www.apartments.com/2225-w-armitage-ave-chicago-il-unit-1/mr88z2h/
3,"$3,404 ","Condo for Rent, Chicago, IL",1820 N Milwaukee Ave,2 Beds,2 ba,"1,500 sq ft",Bucktown,"1820 N Milwaukee Ave Chicago, IL 60647",https://www.apartments.com/1820-n-milwaukee-ave-chicago-il-unit-1/1z3d3g4/
3,"$2,985 ","Apartment for Rent, Chicago, IL",1615 N Honore St,3 Beds,2 ba,"1,300 sq ft",Bucktown,"1615 N Honore St Chicago, IL 60622",https://www.apartments.com/1615-n-honore-st-chicago-il-unit-3f/gpk45dw/
3,"$1,400 ","Apartment for Rent, Chicago, IL",2036 W Charleston St,1 Bed,1 ba,600 sq ft,Bucktown,"2036 W Charleston St Chicago, IL 60647",https://www.apartments.com/2036-w-charleston-st-chicago-il-unit-g/13tjyx6/
3,"$3,995 ","Apartment for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"1,600 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il-unit-e/2e10tc9/
3,"$2,200 - 2,337","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il/ckvhqmd/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,123 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il/lvnkcmd/
3,"$4,300 ","Condo for Rent, Chicago, IL",2015 W Armitage Ave,3 Beds,2 ba,,Bucktown,"2015 W Armitage Ave Chicago, IL 60647",https://www.apartments.com/2015-w-armitage-ave-chicago-il-unit-3/19476y6/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,900 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il/mx75ylh/
3,"$4,500 ","Condo for Rent, Chicago, IL",2111 N DAMEN Ave,3 Beds,2.5 ba,"2,200 sq ft",Bucktown,"2111 N DAMEN Ave Chicago, IL 60647",https://www.apartments.com/2111-n-damen-ave-chicago-il-unit-6/h2c80r1/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/19gvc86/
3,"$2,670 ","Apartment for Rent, Chicago, IL",2340 W Montana St,3 Beds,2 ba,"1,500 sq ft",Bucktown,"2340 W Montana St Chicago, IL 60647",https://www.apartments.com/2340-w-montana-st-chicago-il-unit-2w/xzvn1jq/
3,"$2,550 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il/sf9g0r5/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/9qt8y76/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,050 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-0003r/nyst2zp/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-1r/mjmf4nj/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/kzzry0b/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/s8ksef7/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,750 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-02r/ykrmdrr/
3,"$4,300 ","Condo for Rent, Chicago, IL",2034 N Avondale Ave,3 Beds,2.5 ba,,Bucktown,"2034 N Avondale Ave Chicago, IL 60614",https://www.apartments.com/2034-n-avondale-ave-chicago-il-unit-1e/03e79d3/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,900 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3f/hp6q031/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-2r/7lx7yfy/
3,"$2,400 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,950 sq ft,Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-2r/htlsm92/
3,"$1,985 - 4,143","Condo for Rent, Chicago, IL",2145 N Elston Ave,Studio - 2 Beds,1 - 2 ba,"462 - 1,085 sq ft",Bucktown,"2145 N Elston Ave Chicago, IL 60614",https://www.apartments.com/2145-n-elston-ave-chicago-il/02ezy73/
3,"$3,400 ","Apartment for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"1,100 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il-unit-e/q2cq50z/
3,"$3,300 ","Townhome for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"2,100 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il/b8bk3c9/
3,"$1,540 ","Condo for Rent, Chicago, IL",1851 W Dickens Ave,1 Bed,1 ba,,Bucktown,"1851 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1851-w-dickens-ave-chicago-il-unit-1f/jvr0sr5/
3,Call for Rent,"Condo for Rent, Chicago, IL",1701 W Webster Ave,2 Beds,2 ba,,Bucktown,"1701 W Webster Ave Chicago, IL 60614",https://www.apartments.com/1701-w-webster-ave-chicago-il-unit-702/renlw90/
3,"$6,999 ","Apartment for Rent, Chicago, IL",1834 W North Ave,1 Bed,2 ba,"3,400 sq ft",Bucktown,"1834 W North Ave Chicago, IL 60622",https://www.apartments.com/1834-w-north-ave-chicago-il-unit-3/9h85x56/
3,"$4,000 /mo","House for Rent, Chicago, IL",2220 W Charleston St,"3 Beds, 2 Baths",2 ba,,Bucktown,"2220 W Charleston St Chicago, IL 60647",https://www.apartments.com/2220-w-charleston-st-chicago-il/wkvlr3l/
3,"$3,000 /mo","House for Rent, Chicago, IL",2063 N Oakley Ave,"3 Beds, 2.5 Baths",2.5 ba,,Bucktown,"2063 N Oakley Ave Chicago, IL 60647",https://www.apartments.com/2063-n-oakley-ave-chicago-il/9czfqh5/
3,"$3,594 ","Apartment for Rent, Chicago, IL",1635 N Honore St,3 Beds,1 ba,"1,600 sq ft",Bucktown,"1635 N Honore St Chicago, IL 60622",https://www.apartments.com/1635-n-honore-st-chicago-il-unit-3/059r642/
3,"$2,600 ","Apartment for Rent, Chicago, IL",1722 N Honore St,2 Beds,1 ba,"1,800 sq ft",Bucktown,"1722 N Honore St Chicago, IL 60622",https://www.apartments.com/1722-n-honore-st-chicago-il-unit-2f/db69ktl/
3,"$2,900 ","Condo for Rent, Chicago, IL",2210 W Wabansia Ave,2 Beds,2 ba,,Bucktown,"2210 W Wabansia Ave Chicago, IL 60647",https://www.apartments.com/2210-w-wabansia-ave-chicago-il-unit-207/lhh6gkd/
3,"$4,250 ","Condo for Rent, Chicago, IL",1611 N Hermitage Ave,3 Beds,2 ba,,Bucktown,"1611 N Hermitage Ave Chicago, IL 60622",https://www.apartments.com/1611-n-hermitage-ave-chicago-il-unit-304/1fb6kf6/
3,"$4,122 ","Apartment for Rent, Chicago, IL",2145 N Elston Ave,2 Beds,2 ba,"1,000 sq ft",Bucktown,"2145 N Elston Ave Chicago, IL 60614",https://www.apartments.com/2145-n-elston-ave-chicago-il-unit-4/jpesq35/
3,"$4,500 /mo","House for Rent, Chicago, IL",1849 W Wabansia Ave,"4 Beds, 2.5 Baths",2.5 ba,"2,400 sq ft",Bucktown,"1849 W Wabansia Ave Chicago, IL 60622",https://www.apartments.com/1849-w-wabansia-ave-chicago-il/8thh6z1/
3,"$1,700 ","Apartment for Rent, Chicago, IL",2236 W Homer St,3 Beds,1 ba,"1,200 sq ft",Bucktown,"2236 W Homer St Chicago, IL 60647",https://www.apartments.com/2236-w-homer-st-chicago-il-unit-02/8ft76b1/
3,"$3,400 ","Townhome for Rent, Chicago, IL",2331 N Lister Ave,3 Beds,2.5 ba,"2,000 sq ft",Bucktown,"2331 N Lister Ave Chicago, IL 60614",https://www.apartments.com/2331-n-lister-ave-chicago-il/yw4mght/
3,"$1,615 ","Apartment for Rent, Chicago, IL",1853 W Dickens Ave,1 Bed,1 ba,595 sq ft,Bucktown,"1853 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1853-w-dickens-ave-chicago-il-unit-1/389wj5d/
3,"$1,700 /mo","House for Rent, Chicago, IL",2236 W Homer St,"3 Beds, 1 Bath",1 ba,,Bucktown,"2236 W Homer St Chicago, IL 60647",https://www.apartments.com/2236-w-homer-st-chicago-il/7fh7knw/
3,"$8,000 /mo","House for Rent, Chicago, IL",1620 W Wabansia Ave,"4 Beds, 3.5 Baths",3.5 ba,,Bucktown,"1620 W Wabansia Ave Chicago, IL 60622",https://www.apartments.com/1620-w-wabansia-ave-chicago-il/mdkk5rl/
3,"$2,337 ","Condo for Rent, Chicago, IL",1932 N Wilmot Ave,2 Beds,1 ba,900 sq ft,Bucktown,"1932 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1932-n-wilmot-ave-chicago-il-unit-3r/7dk9vjx/
3,"$10,995 /mo","House for Rent, Chicago, IL",1735 N Wolcott Ave,"3 Beds, 4.5 Baths",4.5 ba,,Bucktown,"1735 N Wolcott Ave Chicago, IL 60622",https://www.apartments.com/1735-n-wolcott-ave-chicago-il/m7d0tml/
3,"$3,594 ","Apartment for Rent, Chicago, IL",1633 N Honore St,3 Beds,2 ba,"1,300 sq ft",Bucktown,"1633 N Honore St Chicago, IL 60622",https://www.apartments.com/1633-n-honore-st-chicago-il-unit-front/mnl3y7h/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,000 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/0144z21/
3,"$1,710 ","Apartment for Rent, Chicago, IL",1851 W Dickens Ave,1 Bed,1 ba,600 sq ft,Bucktown,"1851 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1851-w-dickens-ave-chicago-il-unit-1f/45yfkrl/
3,"$1,795 - 3,000","Apartment for Rent, Chicago, IL",1722 N Artesian Ave,2-3 Beds,1 - 3 ba,"800 - 1,500 sq ft",Bucktown,"1722 N Artesian Ave Chicago, IL 60647",https://www.apartments.com/1722-n-artesian-ave-chicago-il/mhpf0pl/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,200 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/t0ywx79/
3,"$1,795 ","Apartment for Rent, Chicago, IL",1851 W Dickens Ave,1 Bed,1 ba,700 sq ft,Bucktown,"1851 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1851-w-dickens-ave-chicago-il-unit-1f/gkrld0y/
3,"$2,798 ","Apartment for Rent, Chicago, IL",1633 N Honore St,3 Beds,2 ba,"1,000 sq ft",Bucktown,"1633 N Honore St Chicago, IL 60622",https://www.apartments.com/1633-n-honore-st-chicago-il-unit-frnt/exv7jqn/
3,"$1,795 ","Apartment for Rent, Chicago, IL",1851 W Dickens Ave,1 Bed,1 ba,"9,999 sq ft",Bucktown,"1851 W Dickens Ave Chicago, IL 60614",https://www.apartments.com/1851-w-dickens-ave-chicago-il-unit-1f/8d44gt2/
3,"$2,200 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"9,999 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3r/8j65yg2/
3,"$2,390 ","Apartment for Rent, Chicago, IL",1647 W North Ave,2 Beds,2 ba,"1,000 sq ft",Bucktown,"1647 W North Ave Chicago, IL 60622",https://www.apartments.com/1647-w-north-ave-chicago-il-unit-03/j9y9dk5/
3,"$2,829 ","Condo for Rent, Chicago, IL",1630 W Pierce Ave,2 Beds,2.5 ba,100 sq ft,Bucktown,"1630 W Pierce Ave Chicago, IL 60622",https://www.apartments.com/1630-w-pierce-ave-chicago-il-unit-1/1e12ff5/
3,"$2,337 ","Apartment for Rent, Chicago, IL",1922 N Wilmot Ave,2 Beds,1 ba,"1,200 sq ft",Bucktown,"1922 N Wilmot Ave Chicago, IL 60647",https://www.apartments.com/1922-n-wilmot-ave-chicago-il-unit-3f/cs9bphd/
3,"$2,095 - 2,595","Apartment for Rent, Chicago, IL",1649 N Paulina St,1 Bed,1 ba,"850 - 1,000 sq ft",Bucktown,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1649-n-paulina-st-chicago-il/enrqjrm/
3,"$2,675 ","Condo for Rent, Chicago, IL",1646 N Milwaukee Ave,1 Bed,1 ba,804 sq ft,Bucktown,"1646 N Milwaukee Ave Chicago, IL 60647",https://www.apartments.com/1646-n-milwaukee-ave-chicago-il-unit-507/b690z0c/
3,"$1,900 ","Apartment for Rent, Chicago, IL",1538 N Milwaukee Ave,3 Beds,1 ba,"1,200 sq ft",Bucktown,"1538 N Milwaukee Ave Chicago, IL 60622",https://www.apartments.com/1538-n-milwaukee-ave-chicago-il-unit-4/clfxd9d/
3,"$4,195 ","Apartment for Rent, Chicago, IL",1512 N Wood St,4 Beds,2.5 ba,"1,660 sq ft",Bucktown,"1512 N Wood St Chicago, IL 60622",https://www.apartments.com/1512-n-wood-st-chicago-il-unit-3s/zgl28cx/
3,"$2,595 ","Apartment for Rent, Chicago, IL",1649 N Paulina St,2 Beds,2 ba,900 sq ft,Bucktown,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1649-n-paulina-st-chicago-il-unit-3r/c6gn94g/
3,"$2,095 ","Apartment for Rent, Chicago, IL",1649 N Paulina St,1 Bed,1 ba,750 sq ft,Bucktown,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1649-n-paulina-st-chicago-il-unit-1r/sgqkce7/
3,"$3,000 ","Apartment for Rent, Chicago, IL",2700 W North Ave,3 Beds,2 ba,"1,600 sq ft",Bucktown,"2700 W North Ave Chicago, IL 60647",https://www.apartments.com/2700-w-north-ave-chicago-il-unit-302/j50fr75/
3,"$1,995 ","Apartment for Rent, Chicago, IL",2049 N Hoyne Ave,Studio,1 ba,500 sq ft,Bucktown,"2049 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2049-n-hoyne-ave-chicago-il-unit-2047-gs/slzwlw5/
3,"$2,995 ","Apartment for Rent, Chicago, IL",2353 W Wabansia Ave,2 Beds,2 ba,"1,000 sq ft",Bucktown,"2353 W Wabansia Ave Chicago, IL 60647",https://www.apartments.com/2353-w-wabansia-ave-chicago-il-unit-204/2xf97lb/
3,"$2,675 /mo","House for Rent, Chicago, IL",2342 W Bloomingdale Ave,"2 Beds, 2 Baths",2 ba,"1,250 sq ft",Bucktown,"2342 W Bloomingdale Ave Chicago, IL 60647",https://www.apartments.com/2342-w-bloomingdale-ave-chicago-il/6gxtdpr/
3,"$1,500 ","Apartment for Rent, Chicago, IL",2133 N Oakley Ave,1 Bed,1 ba,,Bucktown,"2133 N Oakley Ave Chicago, IL 60647",https://www.apartments.com/2133-n-oakley-ave-chicago-il-unit-3/z69e92z/
3,"$2,095 - 2,595","Apartment for Rent, Chicago, IL",1649 N Paulina St,1 Bed,1 ba,"750 - 1,100 sq ft",Bucktown,"1649 N Paulina St Chicago, IL 60622",https://www.apartments.com/1649-n-paulina-st-chicago-il/6x9svzs/
3,"$3,000 ","Townhome for Rent, Chicago, IL",2026 N Winchester Ave,2 Beds,2 ba,,Bucktown,"2026 N Winchester Ave Chicago, IL 60614",https://www.apartments.com/2026-n-winchester-ave-chicago-il/6y4cynr/
3,"$1,995 ","Apartment for Rent, Chicago, IL",2047 N Hoyne Ave,1 Bed,1 ba,100 sq ft,Bucktown,"2047 N Hoyne Ave Chicago, IL 60647",https://www.apartments.com/2047-n-hoyne-ave-chicago-il-unit-gs/f8fx34r/
3,"$2,900 ","Apartment for Rent, Chicago, IL",2210 W Wabansia Ave,2 Beds,2 ba,"1,200 sq ft",Bucktown,"2210 W Wabansia Ave Chicago, IL 60647",https://www.apartments.com/2210-w-wabansia-ave-chicago-il-unit-207/vlex0se/
3,"$1,500 ","Condo for Rent, Chicago, IL",2042 N Winchester Ave,1 Bed,1 ba,,Bucktown,"2042 N Winchester Ave Chicago, IL 60614",https://www.apartments.com/2042-n-winchester-ave-chicago-il-unit-g/fdsn7bv/
